W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,082720
,C,Azpilicueta,CHE,D,0.31,0.31,4.0,4.0,4.0,270,6.5,13.4,-24392,-3,
,J,Vestergaard,SOU,D,0.31,0.31,3.5,3.5,2.3,180,4.9,0.5,-901,-3,
,S,Duffy,BHA,D,0.29,0.29,3.3,3.3,3.3,270,4.5,2.9,3523,2,
,C,Cathcart,WAT,D,0.29,0.29,3.3,3.3,3.3,270,4.5,0.2,3,0,
,C,Kabasele,WAT,D,0.29,0.29,3.3,3.3,3.3,270,4.5,0.8,-970,-2,
,W,Boly,WOL,D,0.29,0.29,3.3,3.3,3.3,270,4.5,1.6,5631,7,
,D,Sánchez,TOT,D,0.25,0.25,3.5,3.5,2.3,152,6.0,2.4,-4615,-4,
,J,Stephens,SOU,D,0.22,0.22,3.0,3.0,2.0,180,4.5,0.4,-1236,-6,
,C,Daniels,BOU,D,0.16,0.16,2.7,2.7,2.7,270,4.5,13.8,-29771,-4,
,C,Clark,NEW,D,0.16,0.16,2.7,2.7,2.7,270,4.5,0.3,-225,-1,
,P,Dummett,NEW,D,0.16,0.16,2.7,2.7,2.7,270,4.5,0.3,-158,-1,
,D,David Luiz,CHE,D,0.13,0.13,2.7,2.7,2.7,270,5.5,3.9,-5622,-3,
,C,Schindler,HUD,D,0.07,0.07,2.3,2.3,2.3,270,4.5,2.5,327,0,
,W,Hoedt,SOU,D,0.07,0.07,2.3,2.3,2.3,270,4.5,0.4,-777,-4,
,M,Lowton,BUR,D,0.06,0.06,2.3,2.3,2.3,270,5.0,0.8,-3324,-8,
,S,Ward,BUR,D,0.06,0.06,2.3,2.3,2.3,228,5.0,2.0,-6806,-6,
m,H,Bellerín,ARS,D,0.05,0.05,2.3,2.3,2.3,270,5.5,12.3,-1658,0,
o,A,Adam Smith,BOU,D,0.0,0.0,2.0,2.0,2.0,240,4.5,0.7,-2889,-8,
m,F,Hadergjonaj,HUD,D,0.0,0.0,2.0,2.0,2.0,270,4.5,0.1,-6,0,
,M,Darmian,MUN,D,0.0,0.0,2.0,2.0,0.7,90,4.9,0.3,-1225,-8,
,T,Alderweireld,TOT,D,0.34,0.0,4.0,2.0,2.7,180,5.9,2.7,-1557,-1,
,B,Davies,TOT,D,-0.05,0.0,1.7,2.0,1.7,188,5.9,5.6,-19764,-7,
,V,Kompany,MCI,D,-0.09,-0.09,1.5,1.5,1.0,180,5.4,2.0,-1813,-2,
,E,Bailly,MUN,D,-0.09,-0.09,1.5,1.5,1.0,180,5.5,3.2,-11315,-7,
~,~,~~~~~~~~,~~~~,~,~~~~,-0.09,~~~,~~~~,~~~~,~~~,~~~~~,~,~~~,~~,~~~~~~
,V,Lindelöf,MUN,D,-0.14,-0.1,1.3,1.5,1.3,212,5.0,1.2,-2470,-4,
,M,Montoya,BHA,D,-0.11,-0.11,1.5,1.5,1.0,180,4.5,0.2,267,2,
,M,Holgate,EVE,D,-0.22,-0.11,1.0,1.5,1.0,227,4.5,0.2,1399,13,
,W,Morgan,LEI,D,-0.11,-0.11,1.5,1.5,1.0,180,4.5,1.4,-1932,-3,
,D,Yedlin,NEW,D,-0.11,-0.11,1.5,1.5,1.0,180,4.5,1.0,-727,-1,
,L,Baines,EVE,D,-0.13,-0.13,1.3,1.3,1.3,270,5.5,1.5,-1973,-2,
,S,Coleman,EVE,D,-0.13,-0.13,1.3,1.3,1.3,270,5.5,2.3,-5625,-5,
,J,Bryan,FUL,D,-0.14,-0.14,1.3,1.3,1.3,225,5.0,0.2,-180,-2,
,G,Bong,BHA,D,-0.16,-0.16,1.3,1.3,1.3,244,4.5,0.2,206,2,
,M,Le Marchand,FUL,D,-0.16,-0.16,1.3,1.3,1.3,270,4.5,0.3,-411,-3,
,J,Jonny,WOL,D,-0.16,-0.16,1.3,1.3,1.3,249,4.5,0.4,-1464,-7,
,A,Young,MUN,D,-0.17,-0.17,1.0,1.0,0.3,90,5.9,1.6,-3401,-4,
,R,Bennett,WOL,D,-0.17,-0.18,1.3,1.3,1.3,270,4.0,7.5,26106,6,
,S,Mustafi,ARS,D,-0.19,-0.19,1.0,1.0,1.0,270,5.4,1.2,-1775,-3,
,S,Lichtsteiner,ARS,D,-0.2,-0.2,1.0,1.0,0.3,55,4.9,1.7,-8052,-9,
,F,Schär,NEW,D,-0.2,-0.2,1.0,1.0,0.3,78,4.9,0.2,-494,-5,
,C,Taylor,BUR,D,-0.22,-0.22,1.0,1.0,1.0,90,4.5,0.2,-390,-4,
,C,Chambers,FUL,D,-0.22,-0.22,1.0,1.0,1.0,198,4.5,1.6,-3209,-4,
,D,Odoi,FUL,D,-0.22,-0.22,1.0,1.0,0.3,90,4.5,0.1,-133,-2,
,C,Christie,FUL,D,-0.22,-0.22,1.0,1.0,0.7,95,4.5,0.2,-631,-6,
,T,Fosu-Mensah,FUL,D,-0.22,-0.22,1.0,1.0,0.7,180,4.5,0.7,-574,-2,
,T,Kongolo,HUD,D,-0.22,-0.22,1.0,1.0,1.0,270,4.5,0.2,49,0,
,C,Coady,WOL,D,-0.22,-0.22,1.0,1.0,1.0,270,4.5,0.5,-475,-2,
,L,Dunk,BHA,D,-0.23,-0.23,1.0,1.0,0.7,109,4.4,2.0,-7808,-7,
,L,Balogun,BHA,D,-0.23,-0.23,1.0,1.0,0.7,160,4.4,0.1,296,5,
,J,Ward,CRY,D,-0.23,-0.23,1.0,1.0,0.7,101,4.4,0.3,-188,-1,
,S,Sokratis,ARS,D,-0.24,-0.24,0.7,0.7,0.7,270,5.4,2.0,-5451,-5,
,M,Kelly,CRY,D,-0.25,-0.25,1.0,1.0,0.3,90,4.0,6.6,-5371,-2,
,C,Cédric,SOU,D,-0.3,-0.3,0.7,0.7,0.7,235,4.4,5.8,-14975,-5,
,M,Doherty,WOL,D,-0.3,-0.3,0.7,0.7,0.7,248,4.4,0.7,-836,-2,
,A,Valencia,MUN,D,-0.31,-0.31,0.0,0.0,0.0,90,6.5,0.6,-906,-3,
,N,Otamendi,MCI,D,-0.32,-0.32,0.0,0.0,0.0,0,6.3,4.2,-28706,-13,
,V,Moses,CHE,D,-0.17,-0.34,1.0,0.0,0.3,9,5.9,2.6,-9332,-7,
,C,Smalling,MUN,D,-0.17,-0.34,1.0,0.0,0.3,90,5.8,1.8,-3782,-4,
,D,Rose,TOT,D,0.51,-0.34,5.0,0.0,1.7,81,5.9,1.0,-1509,-3,
,L,Koscielny,ARS,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.1,-276,-5,
,Y,Mina,EVE,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.1,-5252,-9,
,J,Dalot,MUN,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-61,0.0,
,G,Cahill,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.9,-3012,-6,
,E,Emerson,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.1,-337,-6,
,F,Delph,MCI,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.3,-941,-6,
,A,Cresswell,WHU,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,1.2,-4733,-7,
,A,Christensen,CHE,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,0.7,-2555,-7,
,D,Zappacosta,CHE,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,0.2,-642,-6,
,D,Danilo,MCI,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,0.6,-2662,-8,
,P,Jones,MUN,D,-0.38,-0.38,0.0,0.0,0.0,57,5.3,1.3,-5108,-7,
,F,Balbuena,WHU,D,-0.38,-0.38,0.3,0.3,0.3,270,4.5,0.3,-394,-2,
,B,Gibson,BUR,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-775,-7,
,K,Zouma,EVE,D,-0.2,-0.4,1.0,0.0,0.5,1,5.0,0.1,475,9,
,A,Mawson,FUL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-491,-5,
,F,Benkovic,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-140,-3,
,C,Söyüncü,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-200,0.0,
,D,Lovren,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,2.6,-11245,-8,
,M,Rojo,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-241,-4,
,D,Blind,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-33,0.0,
,B,Douglas,WOL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-89,0.0,
,S,Kolasinac,ARS,D,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.4,-1066,-5,
,K,Mavropanos,ARS,D,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.2,-554,-5,
,L,Digne,EVE,D,-0.2,-0.41,1.0,0.0,0.3,4,4.9,1.7,-8260,-9,
,J,Matip,LIV,D,-0.2,-0.41,1.0,0.0,0.3,1,4.9,0.1,42,1,
,R,Fredericks,WHU,D,-0.41,-0.41,0.0,0.0,0.0,180,4.9,0.5,-1054,-4,
,N,Clyne,LIV,D,-0.42,-0.42,0.0,0.0,0.0,0,4.8,0.4,-1447,-7,
,S,Francis,BOU,D,0.11,-0.44,2.5,0.0,1.7,35,4.5,0.4,-1149,-5,
,D,Rico,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-8,0.0,
,S,Dann,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-19,0.0,
,P,Souaré,CRY,D,-0.22,-0.44,1.0,0.0,0.3,1,4.5,0.1,-467,-9,
,A,Williams,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-288,-5,
,C,Martina,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-470,-9,
,C,Löwe,HUD,D,-0.44,-0.44,0.0,0.0,0.0,160,4.5,0.2,-473,-4,
,E,Durm,HUD,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-488,-9,
,F,Lejeune,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-49,0.0,
,F,Fernández,NEW,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,0.2,-286,-3,
,W,Reid,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-44,0.0,
,A,Ogbonna,WHU,D,-0.44,-0.44,0.0,0.0,0.0,180,4.5,0.8,-2405,-6,
,S,Byram,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-145,0.0,
,R,Holding,ARS,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.6,-1287,-4,
,T,Mings,BOU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-337,-3,
,B,Bruno,BHA,D,-0.23,-0.45,1.0,0.0,0.3,25,4.4,0.2,-514,-5,
,B,Bernardo,BHA,D,-0.45,-0.45,0.0,0.0,0.0,90,4.4,0.2,-432,-4,
,K,Long,BUR,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.6,-1767,-5,
,P,Bardsley,BUR,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-325,-3,
,G,Cunningham,CAR,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-163,-3,
,J,Riedewald,CRY,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-140,-3,
,P,Jagielka,EVE,D,-1.14,-0.45,-3.0,0.0,-1.0,39,4.4,1.0,-2272,-4,
,J,Kenny,EVE,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-453,-4,
,T,Ream,FUL,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-698,-6,
,C,Fuchs,LEI,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.7,-1751,-5,
,D,Simpson,LEI,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.3,-770,-5,
,A,Moreno,LIV,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.4,-1088,-5,
,R,Klavan,LIV,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-296,-5,
,J,Manquillo,NEW,D,-0.45,-0.45,0.0,0.0,0.0,45,4.4,0.1,-317,-6,
,M,Yoshida,SOU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,1.0,-3463,-6,
,M,Targett,SOU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-212,-4,
,K,Walker-Peters,TOT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.4,-723,-3,
,Y,Kaboul,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-371,-3,
,S,Prödl,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-314,-6,
,M,Britos,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-303,-6,
,A,Mariappa,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-397,-4,
,F,Kiko Femenía,WAT,D,-0.23,-0.45,1.0,0.0,0.7,10,4.4,0.3,-1492,-9,
,M,Zeegelaar,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-211,-4,
,M,Navarro,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-157,-3,
,A,Masina,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-180,-3,
,P,Zabaleta,WHU,D,-0.45,-0.45,0.0,0.0,0.0,90,4.4,2.5,-7610,-6,
,D,Rice,WHU,D,-0.45,-0.45,0.0,0.0,0.0,45,4.4,0.3,-596,-4,
,R,Oxford,WHU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-253,-5,
,R,Saïss,WOL,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-557,-5,
,R,Vinagre,WOL,D,-0.23,-0.45,1.0,0.0,0.7,19,4.4,0.1,-174,-3,
,J,Simpson,BOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.1,-6915,-3,
,M,Suttner,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,6.7,-10728,-3,
,E,Schelotto,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.0,-3166,-3,
,M,Connolly,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.2,-2262,-3,
,L,Peltier,CAR,D,-0.5,-0.5,0.0,0.0,0.0,90,4.0,3.2,-10926,-6,
,A,Jazz Richards,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.8,-1081,-3,
,G,Halford,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.0,-40,0.0,
,J,Jach,CRY,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-106,-2,
,S,Malone,HUD,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.9,-7644,-5,
,Y,Benalouane,LEI,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.0,-1352,-3,
,C,Mbemba,NEW,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.2,-379,-4,
,J,Sterry,NEW,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.0,561,0.0,
,S,McQueen,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.2,-1455,-2,
,J,Bednarek,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,3.9,-10145,-5,
,D,Batth,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.7,-2252,-2,
,R,Miranda,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-154,-3,
,K,Hause,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.2,372,3,
,T,Smith,HUD,D,-0.67,-0.67,-1.0,-1.0,-0.3,90,4.5,0.1,-163,-3,
,I,Diop,WHU,D,-0.91,-0.91,-2.0,-2.0,-0.7,90,4.4,0.6,-1392,-4,
