W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,082720
,S,Baldock,BHA,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-865,-4,
,J,Locadia,BHA,F,-0.18,-0.36,1.0,0.0,0.7,16,5.5,0.1,-202,-4,
,F,Andone,BHA,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-183,-3,
,S,Vokes,BUR,F,-0.19,-0.37,1.0,0.0,1.0,61,5.4,0.9,-2701,-6,
,A,Barnes,BUR,F,-0.17,-0.34,1.0,0.0,1.0,63,5.9,0.6,-2791,-9,
,N,Wells,BUR,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.9,-6719,-7,
,M,Vydra,BUR,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.1,-265,-5,
,O,Bogle,CAR,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-568,-5,
,G,Madine,CAR,F,-0.22,-0.44,1.0,0.0,0.3,2,4.5,1.3,-2082,-3,
,O,Giroud,CHE,F,-0.13,-0.25,1.0,0.0,0.7,40,7.9,2.6,-5831,-4,
,T,Abraham,CHE,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.1,-357,-7,
,A,Sørloth,CRY,F,-0.2,-0.4,1.0,0.0,1.0,32,5.0,0.3,-342,-2,
,C,Wickham,CRY,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-315,-6,
,J,Ayew,CRY,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.3,-1260,-8,
,D,Calvert-Lewin,EVE,F,-0.19,-0.37,1.0,0.0,0.7,21,5.4,0.9,-2744,-6,
,O,Niasse,EVE,F,-0.19,-0.37,1.0,0.0,0.7,13,5.4,0.6,-2922,-9,
,S,Sandro,EVE,F,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.2,-657,-6,
,C,Quaner,HUD,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,4.3,-9921,-4,
,L,Depoitre,HUD,F,-0.19,-0.37,1.0,0.0,1.0,100,5.4,0.9,-3181,-7,
,E,Kachunga,HUD,F,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.1,-193,-4,
,S,Okazaki,LEI,F,-0.19,-0.37,1.0,0.0,0.3,2,5.4,0.8,-1684,-4,
,D,Solanke,LIV,F,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.3,-832,-5,
,D,Sturridge,LIV,F,0.05,-0.33,2.3,0.0,2.3,14,6.0,1.2,-5083,-8,
,D,Gayle,NEW,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.1,-375,-7,
,Y,Muto,NEW,F,-0.17,-0.34,1.0,0.0,1.0,45,5.9,0.1,-354,-7,
,M,Gabbiadini,SOU,F,-0.17,-0.34,1.0,0.0,0.7,36,5.9,0.3,-1140,-7,
,G,Carrillo,SOU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-8,0.0,
,F,Llorente,TOT,F,-0.34,-0.34,0.0,0.0,0.0,0,5.8,0.3,-624,-4,
,S,Okaka,WAT,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-56,0.0,
,J,Sinclair,WAT,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-286,-5,
,I,Success,WAT,F,-0.22,-0.44,1.0,0.0,1.0,18,4.5,0.9,4686,10,
,A,Carroll,WHU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-77,0.0,
,J,Hugill,WHU,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-70,0.0,
,L,Lucas,WHU,F,-0.15,-0.31,1.0,0.0,0.7,40,6.5,0.2,-688,-6,
,B,Bonatini,WOL,F,-0.2,-0.41,1.0,0.0,0.7,64,4.9,0.7,-2414,-6,
,R,Mir,WOL,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-203,-4,
,J,Vardy,LEI,F,0.06,-0.34,2.5,-1.0,1.7,92,8.9,3.5,-21319,-11,
