W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,082720
,R,Patrício,WOL,G,0.0,0.0,2.0,2.0,2.0,270,4.5,5.4,-481,0,
,B,Hamer,HUD,G,-0.17,-0.12,1.3,1.5,1.3,192,4.0,6.7,11802,3,
~,~,~~~~~~~~,~~~~,~,~~~~,-0.12,~~~,~~~~,~~~~,~~~,~~~~~,~,~~~,~~,~~~~~~
,T,Courtois,CHE,G,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.7,-1957,-5,
,T,Heaton,BUR,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-175,-3,
,N,Pope,BUR,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-759,-5,
,C,Bravo,MCI,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-797,-7,
,S,Romero,MUN,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-109,-2,
,L,Grant,MUN,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-2,0.0,
,B,Leno,ARS,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,1.6,-5864,-7,
,W,Caballero,CHE,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.1,-223,-4,
,S,Mignolet,LIV,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.1,-260,-5,
,L,Karius,LIV,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.2,-845,-8,
,M,Vorm,TOT,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.1,-81,-2,
,A,Lindegaard,BUR,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-165,-3,
,A,Smithies,CAR,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-174,-3,
,S,Rico,FUL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-503,-5,
,E,Jakupovic,LEI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-117,-2,
,D,Ward,LEI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-215,-2,
,A,Muric,MCI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,44,0.0,
,R,Elliot,NEW,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-386,-2,
,K,Darlow,NEW,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-86,-2,
,A,Gunn,SOU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-261,-2,
,H,Gomes,WAT,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-486,-2,
,P,Dahlberg,WAT,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-61,-1,
,A,Adrián,WHU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-625,-2,
,J,Ruddy,WOL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-561,-3,
,V,Guaita,CRY,G,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-291,-3,
,M,Bettinelli,FUL,G,-0.45,-0.45,0.0,0.0,0.0,90,4.4,0.2,-260,-2,
,F,Forster,SOU,G,-0.45,-0.45,0.0,0.0,0.0,0,4.4,1.0,-1723,-3,
,A,Boruc,BOU,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,6.8,-2200,-1,
,D,Button,BHA,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.7,-247,0,
,J,Steele,BHA,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.5,185,0,
,J,Speroni,CRY,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,12.7,-9829,-1,
,M,Stekelenburg,EVE,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,4.4,-1859,-1,
,W,Norris,WOL,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.4,-432,0,
