W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,081918
,C,Quaner,HUD,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,5.1,-7290,-3,
,L,Depoitre,HUD,F,-0.18,-0.36,1.0,0.0,1.0,90,5.5,1.1,-2117,-4,
,E,Kachunga,HUD,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-104,-2,
,J,Vardy,LEI,F,0.06,-0.22,2.5,0.0,2.5,92,9.0,7.2,-75846,-20,
,S,Okazaki,LEI,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.1,-6245,-11,
o,R,Firmino,LIV,F,0.32,-0.21,5.0,0.0,2.5,68,9.5,35.5,-10255,-1,
,D,Solanke,LIV,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,-389,-2,
,D,Sturridge,LIV,F,0.5,-0.33,5.0,0.0,2.5,3,6.0,1.5,274,0,
o,S,Agüero,MCI,F,0.82,-0.18,11.0,0.0,11.0,153,11.0,35.6,125207,7,
,G,Jesus,MCI,F,0.19,-0.19,4.0,0.0,4.0,101,10.5,2.5,-970,-1,
,R,Lukaku,MUN,F,0.23,-0.18,4.5,0.0,4.5,113,11.0,8.2,-4882,-1,
,D,Gayle,NEW,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.1,-528,-10,
,Y,Muto,NEW,F,-0.17,-0.33,1.0,0.0,1.0,34,6.0,0.1,-332,-6,
,S,Rondón,NEW,F,-0.17,-0.33,1.0,0.0,0.5,31,6.0,1.4,-4718,-7,
,D,Ings,SOU,F,0.36,-0.36,4.0,0.0,4.0,124,5.5,2.6,29214,22,
,S,Long,SOU,F,-0.2,-0.4,1.0,0.0,0.5,32,5.0,1.7,-2159,-2,
,C,Austin,SOU,F,-0.08,-0.33,1.5,0.0,1.5,128,6.0,1.5,-4924,-6,
,M,Gabbiadini,SOU,F,-0.17,-0.33,1.0,0.0,1.0,36,6.0,0.3,-863,-6,
,G,Carrillo,SOU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-4,0.0,
,F,Llorente,TOT,F,-0.34,-0.34,0.0,0.0,0.0,0,5.9,0.3,-793,-5,
,S,Okaka,WAT,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-35,0.0,
,J,Sinclair,WAT,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-362,-3,
,I,Success,WAT,F,-0.22,-0.44,1.0,0.0,1.0,17,4.5,0.5,1711,7,
,M,Arnautovic,WHU,F,0.43,-0.29,5.0,0.0,5.0,156,7.0,20.2,9130,1,
,A,Carroll,WHU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-120,0.0,
,J,Chicharito,WHU,F,0.15,-0.31,3.0,0.0,3.0,94,6.5,2.4,-1229,-1,
,J,Hugill,WHU,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-106,0.0,
,L,Lucas,WHU,F,-0.15,-0.31,1.0,0.0,0.5,13,6.5,0.2,-663,-6,
,B,Bonatini,WOL,F,-0.2,-0.4,1.0,0.0,1.0,64,5.0,0.8,-1819,-4,
,R,Mir,WOL,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-169,-3,
