W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,081918
,C,Christie,FUL,D,-0.22,-0.22,1.0,1.0,1.0,95,4.5,0.3,-351,-2,
,C,Löwe,HUD,D,-0.44,-0.22,0.0,1.0,0.0,160,4.5,0.2,-21,0,
,M,Zanka,HUD,D,-0.22,-0.22,1.0,1.0,0.5,90,4.5,7.5,-30757,-8,
,F,Hadergjonaj,HUD,D,-0.44,-0.22,0.0,1.0,0.0,180,4.5,0.1,-30,-1,
,W,Morgan,LEI,D,-0.22,-0.22,1.0,1.0,0.5,90,4.5,1.6,-3440,-4,
,D,Yedlin,NEW,D,-0.22,-0.22,1.0,1.0,0.5,90,4.5,1.2,-3911,-6,
,C,Clark,NEW,D,0.33,-0.22,3.5,1.0,3.5,180,4.5,0.3,592,4,
,P,Dummett,NEW,D,0.33,-0.22,3.5,1.0,3.5,180,4.5,0.2,266,3,
,W,Boly,WOL,D,-0.22,-0.22,1.0,1.0,1.0,180,4.5,1.7,-3673,-4,
,M,Doherty,WOL,D,-0.44,-0.22,0.0,1.0,0.0,158,4.5,1.0,-4536,-9,
,C,Coady,WOL,D,-0.22,-0.22,1.0,1.0,1.0,180,4.5,0.6,-795,-3,
,J,Jonny,WOL,D,-0.22,-0.22,1.0,1.0,1.0,165,4.5,0.5,-1146,-4,
,R,Bennett,WOL,D,-0.25,-0.25,1.0,1.0,1.0,180,4.0,6.4,11750,4,
,N,Otamendi,MCI,D,-0.31,-0.31,0.0,0.0,0.0,0,6.4,6.6,-27962,-8,
,K,Walker,MCI,D,0.77,-0.31,7.0,0.0,3.5,90,6.5,12.5,-20666,-3,
,A,Valencia,MUN,D,-0.31,-0.31,0.0,0.0,0.0,0,6.5,0.6,-1783,-6,
,V,van Dijk,LIV,D,0.67,-0.33,6.0,0.0,3.0,90,6.0,18.1,-6715,-1,
o,A,Robertson,LIV,D,1.5,-0.33,11.0,0.0,5.5,90,6.0,17.2,10462,1,
m,B,Mendy,MCI,D,1.56,-0.33,11.5,0.0,11.5,180,6.1,20.6,126203,12,
,A,Young,MUN,D,-0.17,-0.33,1.0,0.0,0.5,90,6.0,1.8,-2080,-2,
,T,Alderweireld,TOT,D,0.0,-0.33,2.0,0.0,1.0,90,6.0,2.9,-2866,-2,
,D,Rose,TOT,D,-0.33,-0.33,0.0,0.0,0.0,0,6.0,1.2,-2674,-4,
,K,Trippier,TOT,D,1.5,-0.33,11.0,0.0,5.5,90,6.0,22.9,32837,3,
,V,Moses,CHE,D,-0.17,-0.34,1.0,0.0,0.5,9,5.9,3.5,-12520,-7,
,C,Smalling,MUN,D,-0.34,-0.34,0.0,0.0,0.0,0,5.9,2.4,-5872,-5,
,L,Koscielny,ARS,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.1,-286,-6,
,H,Bellerín,ARS,D,-0.18,-0.36,1.0,0.0,1.0,180,5.5,13.4,-22278,-3,
,N,Monreal,ARS,D,-0.18,-0.36,1.0,0.0,0.5,90,5.5,0.7,988,3,
,S,Mustafi,ARS,D,-0.27,-0.36,0.5,0.0,0.5,180,5.5,1.3,-2397,-4,
,S,Sokratis,ARS,D,-0.27,-0.36,0.5,0.0,0.5,180,5.5,2.3,-5184,-4,
,E,Emerson,CHE,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.2,-377,-4,
,Y,Mina,EVE,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.6,-6468,-8,
,J,Stones,MCI,D,0.55,-0.36,5.0,0.0,5.0,180,5.5,11.5,-123,0,
,V,Kompany,MCI,D,0.0,-0.36,2.0,0.0,1.0,90,5.5,2.1,-1872,-2,
,A,Laporte,MCI,D,0.36,-0.36,4.0,0.0,4.0,180,5.5,1.7,189,0,
,F,Delph,MCI,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.3,-679,-4,
,J,Dalot,MUN,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-78,0.0,
,A,Cresswell,WHU,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.7,-5432,-6,
,G,Cahill,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,1.2,-3312,-5,
,A,Christensen,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.9,-3513,-8,
,D,Zappacosta,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.3,-713,-5,
,D,Danilo,MCI,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.8,-2429,-6,
,P,Jones,MUN,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,2.0,-8210,-8,
,S,Kolasinac,ARS,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,-1533,-7,
,K,Mavropanos,ARS,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-431,-4,
,S,Lichtsteiner,ARS,D,-0.2,-0.4,1.0,0.0,0.5,55,5.0,2.2,-6899,-6,
,M,Lowton,BUR,D,0.3,-0.4,3.5,0.0,3.5,180,5.0,0.9,-1537,-3,
,B,Mee,BUR,D,0.5,-0.4,4.5,0.0,4.5,180,5.0,5.3,-4473,-2,
,S,Ward,BUR,D,0.2,-0.4,3.0,0.0,3.0,163,5.0,2.5,-3658,-3,
,J,Tarkowski,BUR,D,1.0,-0.4,7.0,0.0,7.0,180,5.0,9.6,1511,0,
,B,Gibson,BUR,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-634,-4,
,L,Digne,EVE,D,-0.2,-0.4,1.0,0.0,0.5,4,5.0,2.4,-11028,-9,
,K,Zouma,EVE,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,172,0.0,
,A,Mawson,FUL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-569,-6,
,J,Evans,LEI,D,0.6,-0.4,5.0,0.0,2.5,90,5.0,0.4,146,1,
,F,Benkovic,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-134,-3,
,C,Söyüncü,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-259,-5,
,D,Lovren,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,3.8,-14922,-8,
,J,Gomez,LIV,D,0.8,-0.4,6.0,0.0,3.0,90,5.0,0.6,771,2,
,J,Matip,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-179,-3,
m,T,Alexander-Arnold,LIV,D,0.6,-0.4,5.0,0.0,2.5,90,5.0,16.6,-3521,0,
,M,Rojo,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-226,-4,
,D,Blind,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-26,0.0,
,F,Schär,NEW,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-975,-6,
,R,Bertrand,SOU,D,0.3,-0.4,3.5,0.0,3.5,180,5.0,6.7,-10004,-3,
,J,Vestergaard,SOU,D,0.8,-0.4,6.0,0.0,3.0,90,5.0,0.6,-2022,-7,
,R,Fredericks,WHU,D,-0.4,-0.4,0.0,0.0,0.0,90,5.0,0.6,-1888,-6,
,B,Douglas,WOL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-142,0.0,
,N,Clyne,LIV,D,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.5,-805,-3,
,R,Holding,ARS,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,-1114,-3,
,S,Francis,BOU,D,0.11,-0.44,2.5,0.0,2.5,35,4.5,0.5,-653,-3,
,T,Mings,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-264,-3,
,D,Rico,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-52,0.0,
,B,Bruno,BHA,D,-0.22,-0.44,1.0,0.0,0.5,25,4.5,0.2,-555,-5,
,L,Balogun,BHA,D,-0.22,-0.44,1.0,0.0,0.5,70,4.5,0.1,-169,-3,
,B,Bernardo,BHA,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,0.2,-340,-3,
,M,Montoya,BHA,D,-0.22,-0.44,1.0,0.0,0.5,90,4.5,0.2,-126,-1,
,K,Long,BUR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,-1412,-4,
,C,Taylor,BUR,D,-0.22,-0.44,1.0,0.0,1.0,19,4.5,0.3,-186,-1,
,P,Bardsley,BUR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-236,-2,
,G,Cunningham,CAR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-168,-3,
,S,Dann,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-19,0.0,
,J,Riedewald,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-87,-2,
,J,Ward,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-380,-2,
,P,Souaré,CRY,D,-0.22,-0.44,1.0,0.0,0.5,1,4.5,0.1,-73,-1,
,A,Williams,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-358,-7,
,M,Holgate,EVE,D,-0.22,-0.44,1.0,0.0,1.0,137,4.5,0.1,379,7,
,J,Kenny,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-362,-3,
,C,Martina,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-960,-19,
,T,Ream,FUL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-919,-6,
,D,Odoi,FUL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-315,-3,
,T,Fosu-Mensah,FUL,D,-0.22,-0.44,1.0,0.0,0.5,90,4.5,0.8,-425,-1,
,C,Schindler,HUD,D,-0.67,-0.44,-1.0,0.0,-1.0,180,4.5,2.8,-3722,-3,
,T,Smith,HUD,D,-0.67,-0.44,-1.0,0.0,-0.5,90,4.5,0.1,-74,-1,
,T,Kongolo,HUD,D,-0.78,-0.44,-1.5,0.0,-1.5,180,4.5,0.2,-313,-3,
,E,Durm,HUD,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-637,-6,
,C,Fuchs,LEI,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.8,-1548,-4,
,D,Simpson,LEI,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-673,-3,
,A,Moreno,LIV,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-541,-2,
,R,Klavan,LIV,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-359,-7,
,F,Lejeune,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-58,0.0,
,J,Manquillo,NEW,D,-0.44,-0.44,0.0,0.0,0.0,45,4.5,0.2,-431,-4,
,F,Fernández,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-381,-4,
,M,Yoshida,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.3,-3495,-5,
o,C,Cédric,SOU,D,-0.33,-0.44,0.5,0.0,0.5,145,4.5,7.0,-13714,-4,
,J,Stephens,SOU,D,0.22,-0.44,3.0,0.0,3.0,180,4.5,0.4,-124,-1,
,W,Hoedt,SOU,D,0.22,-0.44,3.0,0.0,3.0,180,4.5,0.5,-582,-2,
,M,Targett,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-230,-4,
,K,Walker-Peters,TOT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-943,-4,
,Y,Kaboul,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-226,-2,
,S,Prödl,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-252,-2,
,M,Britos,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-98,-2,
,A,Mariappa,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-314,-3,
,M,Zeegelaar,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-161,-3,
,M,Navarro,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-128,-2,
,A,Masina,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-175,-3,
,W,Reid,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-24,0.0,
,A,Ogbonna,WHU,D,-0.44,-0.44,0.0,0.0,0.0,180,4.5,1.0,-1776,-3,
,S,Byram,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-222,-4,
,P,Zabaleta,WHU,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,3.1,-5229,-3,
,D,Rice,WHU,D,-0.44,-0.44,0.0,0.0,0.0,45,4.5,0.3,-525,-3,
,R,Oxford,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-227,-4,
,I,Diop,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.8,-2446,-6,
,F,Balbuena,WHU,D,-0.44,-0.44,0.0,0.0,0.0,180,4.5,0.3,-588,-4,
,R,Vinagre,WOL,D,-0.22,-0.44,1.0,0.0,0.5,14,4.5,0.1,-257,-5,
,P,Jagielka,EVE,D,-1.14,-0.45,-3.0,0.0,-1.5,39,4.4,1.2,-3240,-5,
,F,Kiko Femenía,WAT,D,-0.23,-0.45,1.0,0.0,1.0,10,4.4,0.4,-985,-5,
,R,Saïss,WOL,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-562,-5,
,J,Simpson,BOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.5,-4138,-1,
,M,Suttner,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,7.7,-7513,-2,
,E,Schelotto,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.3,-2059,-2,
,M,Connolly,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.4,-1964,-3,
,L,Peltier,CAR,D,-0.5,-0.5,0.0,0.0,0.0,90,4.0,3.9,-7524,-4,
,A,Jazz Richards,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.9,-878,-2,
,G,Halford,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.0,-35,0.0,
,M,Kelly,CRY,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,7.3,-5988,-2,
,J,Jach,CRY,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-107,-2,
,S,Malone,HUD,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,3.6,-8027,-4,
,J,Stankovic,HUD,D,0.75,-0.5,5.0,0.0,2.5,90,4.0,0.4,13280,64,
,Y,Benalouane,LEI,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.1,-739,-1,
,C,Mbemba,NEW,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.2,-443,-4,
,S,McQueen,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.3,-938,-1,
,J,Bednarek,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,4.7,-8711,-4,
,D,Batth,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.8,-1711,-2,
,R,Miranda,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-169,-3,
,K,Hause,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.2,379,4,
