O,I,web_name        ,team,T,VA/M ,VA/ML,p/g,p/gl,form,min ,price,%   ,txn    ,gf ,031217
 ,P,Jagielka        ,EVE ,D,0.0  ,-0.02,2.0,1.9 ,2.0 ,1354,4.7  ,2.5 ,519    ,0  ,      
 ,T,Davies          ,EVE ,M,-0.04,0.06 ,1.8,2.3 ,2.0 ,1492,5.1  ,0.5 ,513    ,2  ,      
 ,A,Mariappa        ,WAT ,D,0.07 ,0.14 ,2.3,2.6 ,4.7 ,1569,4.2  ,5.7 ,510    ,0  ,      
 ,J,Gudmundsson     ,BUR ,M,0.25 ,0.25 ,3.3,3.3 ,4.3 ,2304,5.1  ,1.6 ,506    ,1  ,      
 ,A,Pérez           ,NEW ,F,0.1  ,0.23 ,2.5,3.2 ,2.3 ,1791,5.2  ,1.1 ,493    ,1  ,      
 ,T,Abraham         ,SWA ,F,0.19 ,0.24 ,3.0,3.3 ,2.0 ,1448,5.4  ,3.6 ,488    ,0  ,      
 ,E,Pieters         ,STK ,D,0.09 ,0.09 ,2.4,2.4 ,2.0 ,2087,4.7  ,0.5 ,421    ,1  ,      
 ,M,Dubravka        ,NEW ,G,0.56 ,0.44 ,4.5,4.0 ,4.5 ,360 ,4.5  ,0.3 ,402    ,2  ,      
 ,M,Bauer           ,STK ,D,0.2  ,0.24 ,2.9,3.1 ,3.0 ,676 ,4.5  ,0.8 ,374    ,1  ,      
 ,J,Rodriguez       ,WBA ,F,0.11 ,0.17 ,2.6,2.9 ,1.8 ,2163,5.3  ,1.6 ,345    ,0  ,      
 ,N,Otamendi        ,MCI ,D,0.42 ,0.44 ,4.7,4.8 ,4.0 ,2536,6.4  ,28.3,340    ,0  ,      
 ,L,Lewis Cook      ,BOU ,M,0.0  ,0.07 ,2.0,2.3 ,2.8 ,1633,4.3  ,1.3 ,335    ,0  ,      
 ,N,Kanté           ,CHE ,M,0.24 ,0.2  ,3.2,3.0 ,2.8 ,2274,4.9  ,11.4,335    ,0  ,      
 ,F,Lejeune         ,NEW ,D,0.0  ,-0.05,2.0,1.8 ,3.8 ,1383,4.3  ,0.2 ,332    ,3  ,      
 ,J,Schlupp         ,CRY ,D,0.02 ,0.04 ,2.1,2.2 ,1.7 ,1713,4.7  ,0.2 ,316    ,3  ,      
 ,B,Chilwell        ,LEI ,D,0.09 ,0.12 ,2.4,2.5 ,3.0 ,1398,4.3  ,1.2 ,311    ,0  ,      
 ,K,Gibbs           ,WBA ,D,0.1  ,0.14 ,2.5,2.7 ,0.8 ,2166,5.0  ,0.4 ,297    ,1  ,      
 ,D,Gosling         ,BOU ,M,0.08 ,0.17 ,2.4,2.8 ,3.0 ,1452,4.8  ,0.1 ,292    ,5  ,      
 ,P,Cech            ,ARS ,G,0.32 ,0.25 ,3.7,3.3 ,6.0 ,2679,5.3  ,4.3 ,284    ,0  ,      
 ,T,Ince            ,HUD ,M,0.07 ,0.11 ,2.4,2.6 ,1.8 ,2211,5.5  ,0.5 ,257    ,1  ,      
 ,J,Milner          ,LIV ,D,0.03 ,0.28 ,2.2,3.7 ,1.3 ,1323,6.0  ,2.3 ,226    ,0  ,      
 ,E,Choupo-Moting   ,STK ,M,0.26 ,0.33 ,3.4,3.8 ,2.0 ,2190,5.4  ,3.4 ,205    ,0  ,      
 ,M,Özil            ,ARS ,M,0.24 ,0.26 ,4.2,4.4 ,3.3 ,2071,9.3  ,2.2 ,200    ,0  ,      
 ,O,Karnezis        ,WAT ,G,0.44 ,0.67 ,4.0,5.0 ,5.7 ,661 ,4.5  ,0.1 ,189    ,3  ,      
 ,D,Yedlin          ,NEW ,D,0.07 ,0.07 ,2.3,2.3 ,3.3 ,2189,4.4  ,0.8 ,167    ,0  ,      
 ,V,Iborra          ,LEI ,M,0.18 ,0.14 ,3.0,2.8 ,3.3 ,1145,5.7  ,0.1 ,164    ,3  ,      
~,~,~~~~~~~~        ,~~~~,~,~~~~ ,~~~~~,~~~,~~~~,~~~~,~~~ ,~~~~~,~   ,150.92 ,~~ ,~~~~~~
 ,M,Phillips        ,WBA ,M,0.11 ,0.15 ,2.6,2.8 ,2.0 ,1593,5.4  ,0.5 ,144    ,0  ,      
 ,D,Sánchez         ,TOT ,D,0.25 ,0.28 ,3.5,3.7 ,5.3 ,1980,6.0  ,1.3 ,142    ,0  ,      
 ,C,Dawson          ,WBA ,D,0.21 ,0.25 ,3.0,3.2 ,2.5 ,1790,4.8  ,1.7 ,141    ,0  ,      
 ,R,Shawcross       ,STK ,D,0.15 ,0.17 ,2.7,2.8 ,0.0 ,1651,4.8  ,0.9 ,106    ,0  ,      
 ,J,Hogg            ,HUD ,M,-0.07,-0.05,1.7,1.8 ,2.0 ,1720,4.4  ,0.2 ,99     ,1  ,      
 ,G,Cameron         ,STK ,D,-0.07,-0.02,1.7,1.9 ,2.7 ,1453,4.3  ,0.3 ,95     ,1  ,      
 ,J,Hart            ,WHU ,G,0.26 ,0.29 ,3.1,3.2 ,0.3 ,1350,4.2  ,5.4 ,80     ,0  ,      
 ,A,Lennon          ,BUR ,M,0.04 ,0.11 ,2.2,2.6 ,3.0 ,1251,5.4  ,0.2 ,78     ,1  ,      
 ,S,Prödl           ,WAT ,D,0.05 ,0.23 ,2.2,3.0 ,4.3 ,1233,4.3  ,0.3 ,57     ,0  ,      
 ,J,Mata            ,MUN ,M,0.24 ,0.38 ,3.6,4.6 ,1.0 ,1559,6.8  ,2.1 ,39     ,0  ,      
 ,B,Martins Indi    ,STK ,D,-0.14,-0.04,1.3,1.8 ,3.0 ,787 ,4.9  ,0.0 ,35     ,0.0,      
 ,M,Olsson          ,SWA ,D,0.14 ,0.12 ,2.7,2.6 ,2.3 ,2484,5.0  ,0.3 ,22     ,0  ,      
 ,W,Morgan          ,LEI ,D,0.0  ,0.02 ,2.0,2.1 ,2.0 ,2187,4.4  ,1.8 ,20     ,0  ,      
 ,G,Sigurdsson      ,EVE ,M,0.2  ,0.22 ,3.6,3.8 ,2.3 ,2257,8.0  ,2.7 ,17     ,0  ,      
 ,J,Livermore       ,WBA ,M,0.0  ,0.06 ,2.0,2.3 ,1.0 ,1951,4.8  ,0.1 ,16     ,0  ,      
 ,T,Smith           ,HUD ,D,0.0  ,-0.02,2.0,1.9 ,0.3 ,1646,4.7  ,0.2 ,15     ,0  ,      
 ,A,Carrillo        ,WAT ,M,0.07 ,0.2  ,2.4,3.1 ,1.0 ,1517,5.5  ,0.1 ,-13    ,0  ,      
 ,D,Pröpper         ,BHA ,M,0.09 ,0.11 ,2.5,2.6 ,2.0 ,2685,5.3  ,0.1 ,-18    ,0  ,      
 ,L,Fer             ,SWA ,M,0.0  ,0.1  ,2.0,2.5 ,0.0 ,1394,5.2  ,0.2 ,-18    ,0  ,      
 ,G,Krychowiak      ,WBA ,M,0.06 ,0.17 ,2.3,2.8 ,1.8 ,1537,4.8  ,0.2 ,-23    ,0  ,      
 ,I,Hayden          ,NEW ,M,-0.07,0.0  ,1.7,2.0 ,0.8 ,1327,4.4  ,0.2 ,-28    ,0  ,      
 ,J,Hendrick        ,BUR ,M,0.15 ,0.19 ,2.8,3.0 ,3.0 ,2081,5.4  ,0.2 ,-30    ,0  ,      
 ,M,Merino          ,NEW ,M,0.02 ,0.04 ,2.1,2.2 ,0.8 ,1324,5.0  ,0.1 ,-31    ,-1 ,      
 ,S,March           ,BHA ,M,0.02 ,0.19 ,2.1,2.9 ,0.7 ,1608,4.8  ,0.2 ,-40    ,0  ,      
 ,D,Fletcher        ,STK ,M,0.13 ,0.13 ,2.6,2.6 ,0.0 ,2110,4.8  ,0.5 ,-41    ,0  ,      
 ,S,Dann            ,CRY ,D,-0.02,0.0  ,1.9,2.0 ,0.0 ,1434,4.6  ,0.3 ,-43    ,0  ,      
 ,F,Kiko Femenía    ,WAT ,D,0.26 ,0.37 ,3.1,3.6 ,0.7 ,1309,4.3  ,1.3 ,-47    ,0  ,      
 ,Y,Cabaye          ,CRY ,M,0.06 ,0.11 ,2.3,2.6 ,0.0 ,1741,5.3  ,0.2 ,-51    ,0  ,      
 ,S,Defour          ,BUR ,M,0.11 ,0.11 ,2.6,2.6 ,0.0 ,1998,5.4  ,0.3 ,-56    ,0  ,      
 ,C,Löwe            ,HUD ,D,0.14 ,0.25 ,2.6,3.1 ,0.0 ,1312,4.4  ,1.2 ,-60    ,0  ,      
 ,G,Cahill          ,CHE ,D,0.11 ,0.26 ,2.7,3.6 ,0.8 ,1542,6.2  ,3.0 ,-61    ,0  ,      
 ,G,Wijnaldum       ,LIV ,M,0.06 ,0.12 ,2.4,2.8 ,1.0 ,1707,6.6  ,2.2 ,-64    ,0  ,      
 ,J,Allen           ,STK ,M,0.24 ,0.25 ,3.2,3.3 ,2.7 ,2458,5.1  ,1.9 ,-64    ,0  ,      
 ,A,Nyom            ,WBA ,D,0.06 ,0.15 ,2.3,2.7 ,0.0 ,1586,4.8  ,1.1 ,-78    ,0  ,      
 ,S,Mignolet        ,LIV ,G,0.32 ,0.32 ,3.5,3.5 ,0.0 ,1710,4.7  ,1.1 ,-82    ,0  ,      
 ,J,Joselu          ,NEW ,F,0.11 ,0.15 ,2.6,2.8 ,0.8 ,1604,5.5  ,0.5 ,-82    ,0  ,      
 ,D,Janmaat         ,WAT ,D,0.21 ,0.21 ,3.0,3.0 ,4.0 ,1374,4.8  ,0.6 ,-83    ,0  ,      
 ,S,Kolasinac       ,ARS ,D,0.33 ,0.4  ,3.9,4.3 ,2.0 ,1746,5.8  ,6.3 ,-84    ,0  ,      
 ,S,Ki Sung-yueng   ,SWA ,M,0.28 ,0.4  ,3.4,4.0 ,6.0 ,1430,5.0  ,1.7 ,-88    ,0  ,      
 ,J,Henderson       ,LIV ,M,0.17 ,0.21 ,2.9,3.1 ,0.8 ,1508,5.3  ,1.1 ,-94    ,0  ,      
 ,S,Mustafi         ,ARS ,D,0.41 ,0.41 ,4.2,4.2 ,4.7 ,1751,5.4  ,3.0 ,-97    ,0  ,      
 ,N,Redmond         ,SOU ,M,0.03 ,0.08 ,2.2,2.5 ,1.8 ,1641,5.9  ,1.9 ,-102   ,0  ,      
 ,A,Masuaku         ,WHU ,D,0.02 ,0.02 ,2.1,2.1 ,0.0 ,1323,4.2  ,0.5 ,-111   ,0  ,      
 ,T,Cleverley       ,WAT ,M,0.1  ,0.14 ,2.5,2.7 ,0.0 ,1900,5.0  ,0.4 ,-121   ,-1 ,      
 ,W,Reid            ,WHU ,D,0.1  ,0.13 ,2.5,2.6 ,0.3 ,1452,4.8  ,0.6 ,-127   ,0  ,      
 ,M,Dembélé         ,TOT ,M,-0.02,0.04 ,1.9,2.2 ,2.3 ,1545,4.9  ,1.8 ,-135   ,0  ,      
 ,G,Bong            ,BHA ,D,0.11 ,0.18 ,2.5,2.8 ,1.0 ,1522,4.4  ,0.2 ,-145   ,-1 ,      
 ,M,Diamé           ,NEW ,M,0.07 ,0.22 ,2.3,3.0 ,2.5 ,1347,4.6  ,0.3 ,-153   ,-1 ,      
 ,W,Hoedt           ,SOU ,D,0.1  ,0.12 ,2.5,2.6 ,2.8 ,1800,5.0  ,0.1 ,-159   ,-3 ,      
 ,H,Gomes           ,WAT ,G,0.16 ,0.16 ,2.7,2.7 ,0.0 ,2038,4.5  ,1.4 ,-159   ,0  ,      
 ,I,Gueye           ,EVE ,M,0.04 ,0.04 ,2.2,2.2 ,1.0 ,2198,4.8  ,0.8 ,-160   ,0  ,      
 ,C,Kouyaté         ,WHU ,M,0.12 ,0.18 ,2.6,2.9 ,2.3 ,2080,5.0  ,0.3 ,-164   ,-1 ,      
 ,T,Fosu-Mensah     ,CRY ,D,-0.02,0.0  ,1.9,2.0 ,0.7 ,1590,4.4  ,1.1 ,-172   ,0  ,      
 ,C,Fàbregas        ,CHE ,M,0.09 ,0.16 ,2.6,3.1 ,2.3 ,1770,6.8  ,3.0 ,-174   ,0  ,      
 ,K,Wimmer          ,STK ,D,-0.22,-0.17,1.1,1.3 ,0.0 ,1321,4.1  ,0.3 ,-175   ,-1 ,      
 ,J,Manquillo       ,NEW ,D,0.07 ,0.07 ,2.3,2.3 ,0.3 ,1691,4.3  ,0.7 ,-177   ,0  ,      
 ,M,Schneiderlin    ,EVE ,M,-0.09,-0.02,1.6,1.9 ,0.0 ,1530,4.7  ,0.5 ,-180   ,-1 ,      
